sent	tag	tag_uni	label	cue	scope	tags_idx	tags_uni_idx	cues_idx	scopes_idx	labels_idx
"['If', 'we', 'wait', 'a', 'little', ',', 'Watson', ',', 'I', 'do', ""n't"", 'doubt', 'that', 'the', 'a-', 'ffair', 'will', 'grow', 'more', 'in-', 'telligible', '.', ""''""]"	"['IN', 'PRP', 'VBP', 'DT', 'JJ', ',', 'NNP', ',', 'PRP', 'VBP', 'RB', 'VB', 'IN', 'DT', 'AFF', 'NN', 'MD', 'VB', 'RBR', 'AFF', 'JJ', '.', ""''""]"	['ADP', 'PRON', 'VERB', 'DET', 'ADJ', '.', 'NOUN', '.', 'PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'AFF', 'NOUN', 'VERB', 'VERB', 'ADV', 'AFF', 'ADJ', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS']	[7, 4, 8, 9, 10, 2, 3, 2, 4, 8, 1, 6, 7, 9, 12, 11, 5, 6, 35, 12, 10, 17, 25]	[5, 3, 4, 6, 7, 0, 2, 0, 3, 4, 1, 4, 5, 6, 8, 2, 4, 4, 1, 8, 7, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
"['``', 'I', ""'ll"", 'have', 'no', 'more', 'of', 'it', '!']"	['``', 'PRP', 'MD', 'VB', 'RB', 'JJR', 'IN', 'PRP', '.']	['.', 'PRON', 'VERB', 'VERB', 'ADV', 'ADJ', 'ADP', 'PRON', '.']	['O', 'I', 'I', 'I', 'O', 'O', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'S', 'S', 'S', 'NS', 'NS', 'S', 'S', 'NS']	[0, 4, 5, 6, 1, 26, 7, 4, 17]	[0, 3, 4, 4, 1, 7, 5, 3, 0]	[0, 0, 0, 0, 1, 1, 0, 0, 0]	[0, 1, 1, 1, 0, 0, 1, 1, 0]	[1, 0, 0, 0, 1, 1, 0, 0, 1]
['Well', ',', 'this', 'morning', 'he', 'had', 'not', 'gone', 'ten', 'paces', 'down', 'the', 'road', 'when', 'two', 'men', 'came', 'up', 'behind', 'him', ',', 'threw', 'a', 'coat', 'over', 'his', 'head', ',', 'and', 'bundled', 'him', 'into', 'a', 'cab', 'that', 'was', 'beside', 'the', 'curb', '.']	['UH', ',', 'DT', 'NN', 'PRP', 'VBD', 'RB', 'VBN', 'CD', 'NNS', 'IN', 'DT', 'NN', 'WRB', 'CD', 'NNS', 'VBD', 'RP', 'IN', 'PRP', ',', 'VBD', 'DT', 'NN', 'IN', 'PRP$', 'NN', ',', 'CC', 'VBN', 'PRP', 'IN', 'DT', 'NN', 'WDT', 'VBD', 'IN', 'DT', 'NN', '.']	['X', '.', 'DET', 'NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'X', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADV', 'X', 'NOUN', 'VERB', 'PRT', 'ADP', 'PRON', '.', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'NOUN', '.', 'CONJ', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'DET', 'VERB', 'ADP', 'DET', 'NOUN', '.']	['O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS']	[30, 2, 9, 11, 4, 22, 1, 28, 29, 24, 7, 9, 11, 14, 29, 24, 22, 27, 7, 4, 2, 22, 9, 11, 7, 20, 11, 2, 13, 28, 4, 7, 9, 11, 21, 22, 7, 9, 11, 17]	[11, 0, 6, 2, 3, 4, 1, 4, 11, 2, 5, 6, 2, 1, 11, 2, 4, 10, 5, 3, 0, 4, 6, 2, 5, 3, 2, 0, 9, 4, 3, 5, 6, 2, 6, 4, 5, 6, 2, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]	[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['He', 'lay', 'in', 'the', 'roadway', 'so', 'shaken', 'in', 'his', 'wits', 'that', 'he', 'never', 'saw', 'what', 'became', 'of', 'the', 'cab', '.']	['PRP', 'VBD', 'IN', 'DT', 'NN', 'RB', 'VBN', 'IN', 'PRP$', 'NNS', 'IN', 'PRP', 'RB', 'VBD', 'WP', 'VBD', 'IN', 'DT', 'NN', '.']	['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADV', 'VERB', 'ADP', 'PRON', 'NOUN', 'ADP', 'PRON', 'ADV', 'VERB', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'NS']	[4, 22, 7, 9, 11, 1, 28, 7, 20, 24, 7, 4, 1, 22, 32, 22, 7, 9, 11, 17]	[3, 4, 5, 6, 2, 1, 4, 5, 3, 2, 5, 3, 1, 4, 3, 4, 5, 6, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]
['``', 'No', ';', 'he', 'is', 'clean', 'dazed', '.']	['``', 'UH', ':', 'PRP', 'VBZ', 'JJ', 'JJ', '.']	['.', 'X', '.', 'PRON', 'VERB', 'ADJ', 'ADJ', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[0, 30, 19, 4, 16, 10, 10, 17]	[0, 11, 0, 3, 4, 7, 7, 0]	[0, 1, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1]
"['``', 'Well', ',', 'we', ""'ve"", 'lived', 'there', 'fifteen', 'years', 'and', 'no', 'such', 'happenings', 'ever', 'came', 'before', '.']"	['``', 'UH', ',', 'PRP', 'VBP', 'VBD', 'RB', 'CD', 'NNS', 'CC', 'DT', 'JJ', 'NNS', 'RB', 'VBD', 'RB', '.']	['.', 'X', '.', 'PRON', 'VERB', 'VERB', 'ADV', 'X', 'NOUN', 'CONJ', 'DET', 'ADJ', 'NOUN', 'ADV', 'VERB', 'ADV', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'S', 'S', 'NS']	[0, 30, 2, 4, 8, 22, 1, 29, 24, 13, 9, 10, 24, 1, 22, 1, 17]	[0, 11, 0, 3, 4, 4, 1, 11, 2, 9, 6, 7, 2, 1, 4, 1, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]
"['Money', ""'s"", 'not', 'everything', '.']"	['NN', 'POS', 'RB', 'NN', '.']	['NOUN', 'PRT', 'ADV', 'NOUN', '.']	['I', 'I', 'O', 'I', 'O']	['NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE']	['S', 'S', 'NS', 'S', 'NS']	[11, 34, 1, 11, 17]	[2, 10, 1, 2, 0]	[0, 0, 1, 0, 0]	[1, 1, 0, 1, 0]	[0, 0, 1, 0, 1]
['Do', 'nothing', 'rash', '.']	['VBP', 'NN', 'JJ', '.']	['VERB', 'NOUN', 'ADJ', '.']	['I', 'O', 'I', 'O']	['NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE']	['S', 'NS', 'S', 'NS']	[8, 11, 10, 17]	[4, 2, 7, 0]	[0, 1, 0, 0]	[1, 0, 1, 0]	[0, 1, 0, 1]
"['What', 'they', 'would', 'have', 'done', 'had', 'it', 'not', 'been', 'a', 'mistake', ',', 'we', 'can', 'only', 'conjecture', '.', ""''""]"	"['WP', 'PRP', 'MD', 'VB', 'VBN', 'VBD', 'PRP', 'RB', 'VBN', 'DT', 'NN', ',', 'PRP', 'MD', 'RB', 'NN', '.', ""''""]"	['PRON', 'PRON', 'VERB', 'VERB', 'VERB', 'VERB', 'PRON', 'ADV', 'VERB', 'DET', 'NOUN', '.', 'PRON', 'VERB', 'ADV', 'NOUN', '.', '.']	['O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[32, 4, 5, 6, 28, 22, 4, 1, 28, 9, 11, 2, 4, 5, 1, 11, 17, 25]	[3, 3, 4, 4, 4, 4, 3, 1, 4, 6, 2, 0, 3, 4, 1, 2, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]
"['``', 'I', 'do', ""n't"", 'see', 'how', 'that', 'is', 'to', 'be', 'managed', ',', 'un-', 'less', 'you', 'break', 'in', 'the', 'door', '.']"	['``', 'PRP', 'VBP', 'RB', 'VB', 'WRB', 'DT', 'VBZ', 'TO', 'VB', 'VBN', ',', 'AFF', 'IN', 'PRP', 'VBP', 'RP', 'DT', 'NN', '.']	['.', 'PRON', 'VERB', 'ADV', 'VERB', 'ADV', 'DET', 'VERB', 'PRT', 'VERB', 'VERB', '.', 'AFF', 'ADP', 'PRON', 'VERB', 'PRT', 'DET', 'NOUN', '.']	['O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[0, 4, 8, 1, 6, 14, 9, 16, 23, 6, 28, 2, 12, 7, 4, 8, 27, 9, 11, 17]	[0, 3, 4, 1, 4, 1, 6, 4, 10, 4, 4, 0, 8, 5, 3, 4, 10, 6, 2, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
['Holmes', 'pointed', 'with', 'a', 'chuckle', 'to', 'one', 'of', 'these', ',', 'a', 'row', 'of', 'residential', 'flats', ',', 'which', 'projected', 'so', 'that', 'they', 'could', 'not', 'fail', 'to', 'catch', 'the', 'eye', '.']	['NNP', 'VBD', 'IN', 'DT', 'NN', 'TO', 'CD', 'IN', 'DT', ',', 'DT', 'NN', 'IN', 'JJ', 'NNS', ',', 'WDT', 'VBD', 'IN', 'IN', 'PRP', 'MD', 'RB', 'VB', 'TO', 'VB', 'DT', 'NN', '.']	['NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PRT', 'X', 'ADP', 'DET', '.', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', '.', 'DET', 'VERB', 'ADP', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'PRT', 'VERB', 'DET', 'NOUN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'NS']	[3, 22, 7, 9, 11, 23, 29, 7, 9, 2, 9, 11, 7, 10, 24, 2, 21, 22, 7, 7, 4, 5, 1, 6, 23, 6, 9, 11, 17]	[2, 4, 5, 6, 2, 10, 11, 5, 6, 0, 6, 2, 5, 7, 2, 0, 6, 4, 5, 5, 3, 4, 1, 4, 10, 4, 6, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]
"['What', 'I', 'did', 'not', 'foresee', 'is', 'that', 'we', 'should', 'find', 'a', 'woman', ',', 'and', 'no', 'ordinary', 'woman', ',', 'Watson', '.', ""''""]"	"['WP', 'PRP', 'VBD', 'RB', 'VB', 'VBZ', 'IN', 'PRP', 'MD', 'VB', 'DT', 'NN', ',', 'CC', 'DT', 'JJ', 'NN', ',', 'NNP', '.', ""''""]"	['PRON', 'PRON', 'VERB', 'ADV', 'VERB', 'VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', '.', 'CONJ', 'DET', 'ADJ', 'NOUN', '.', 'NOUN', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'NS', 'NS', 'NS']	[32, 4, 22, 1, 6, 16, 7, 4, 5, 6, 9, 11, 2, 13, 9, 10, 11, 2, 3, 17, 25]	[3, 3, 4, 1, 4, 4, 5, 3, 4, 4, 6, 2, 0, 9, 6, 7, 2, 0, 2, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]
"['What', 'I', 'did', 'not', 'foresee', 'is', 'that', 'we', 'should', 'find', 'a', 'woman', ',', 'and', 'no', 'ordinary', 'woman', ',', 'Watson', '.', ""''""]"	"['WP', 'PRP', 'VBD', 'RB', 'VB', 'VBZ', 'IN', 'PRP', 'MD', 'VB', 'DT', 'NN', ',', 'CC', 'DT', 'JJ', 'NN', ',', 'NNP', '.', ""''""]"	['PRON', 'PRON', 'VERB', 'ADV', 'VERB', 'VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', '.', 'CONJ', 'DET', 'ADJ', 'NOUN', '.', 'NOUN', '.', '.']	['O', 'I', 'I', 'O', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'S', 'S', 'NS', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS']	[32, 4, 22, 1, 6, 16, 7, 4, 5, 6, 9, 11, 2, 13, 9, 10, 11, 2, 3, 17, 25]	[3, 3, 4, 1, 4, 4, 5, 3, 4, 4, 6, 2, 0, 9, 6, 7, 2, 0, 2, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]	[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]
['It', 'is', 'not', 'an', 'easy', 'problem', ',', 'but', 'he', 'solved', 'it', 'in', 'an', 'original', 'fashion', ',', 'and', 'so', 'effectively', 'that', 'her', 'presence', 'was', 'not', 'even', 'known', 'to', 'the', 'landlady', 'who', 'supplies', 'her', 'with', 'food', '.']	['PRP', 'VBZ', 'RB', 'DT', 'JJ', 'NN', ',', 'CC', 'PRP', 'VBD', 'PRP', 'IN', 'DT', 'JJ', 'NN', ',', 'CC', 'RB', 'RB', 'IN', 'PRP$', 'NN', 'VBD', 'RB', 'RB', 'VBN', 'TO', 'DT', 'NN', 'WP', 'VBZ', 'PRP', 'IN', 'NN', '.']	['PRON', 'VERB', 'ADV', 'DET', 'ADJ', 'NOUN', '.', 'CONJ', 'PRON', 'VERB', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', '.', 'CONJ', 'ADV', 'ADV', 'ADP', 'PRON', 'NOUN', 'VERB', 'ADV', 'ADV', 'VERB', 'PRT', 'DET', 'NOUN', 'PRON', 'VERB', 'PRON', 'ADP', 'NOUN', '.']	['I', 'I', 'O', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['S', 'S', 'NS', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[4, 16, 1, 9, 10, 11, 2, 13, 4, 22, 4, 7, 9, 10, 11, 2, 13, 1, 1, 7, 20, 11, 22, 1, 1, 28, 23, 9, 11, 32, 16, 4, 7, 11, 17]	[3, 4, 1, 6, 7, 2, 0, 9, 3, 4, 3, 5, 6, 7, 2, 0, 9, 1, 1, 5, 3, 2, 4, 1, 1, 4, 10, 6, 2, 3, 4, 3, 5, 2, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
