sent_1	positive_1	subsequence_1	sent_2	positive_2	subsequence_2	label
			the people who are so interested in our friend have settled down in his own hotel	True	True	neutral
			I can explain	True	True	neutral
			there was sound	True	True	neutral
			He had followed me himself , but he had set an agentthe boy , perhapsupon my track	True	True	neutral
			You did know , Dr. Mortimer , that you were followed this morning from my house	True	True	neutral
			it is clear enough before we go to bed this night	True	True	neutral
			When he did come I was surprised , and I naturally became alarmed for his safety when I heard cries upon the moor .	True	True	neutral
			The story of the Stapletons could longer be withheld from him	True	True	neutral
			It may be that you are yourself luminous	True	True	neutral
			it was a pure mastiff	True	True	neutral
			surprise was intended	True	True	neutral
			He is a married man	True	True	neutral
			I could get there earlier	True	True	neutral
			the Fernworthy people will burn me in effigy tonight	True	True	neutral
			I had seen the Hall	True	True	neutral
			"` ` I do believe in such nonsense . """	True	True	neutral
			It might even now be too late to overtake him , so I set off at once in the direction of Merripit House .	True	True	neutral
			His gray clothes and jerky , zigzag , irregular progress made him unlike some huge moth himself .	True	True	neutral
			Holmes left corner of the house unexplored	True	True	neutral
			I could be sure of that	True	True	neutral
			that is smart	True	True	neutral
			"` ` But we had trouble of some kind . """	True	True	neutral
			I sat up with Sir Henry in his rooms until nearly three o'clock in the morning , but sound of some sort did we hear except the chiming clock upon the stairs .	True	True	neutral
			I do think I 'll get that cry out of my head	True	True	neutral
			I have heard him laugh often , and it has always boded ill to somebody .	True	True	neutral
			I need tell you that it means a very great deal to the countryside	True	True	neutral
			you will have difficulty in recognizing him , and her also , if you kw her by sight	True	True	neutral
			What it all means I can guess	True	True	neutral
			one is alone	True	True	neutral
			You bear him good will	True	True	neutral
			our friend has large ideas and means to spare pains or expense to restore the grandeur of his family	True	True	neutral
			` He may find his way in , but out	True	True	neutral
			` The circumstances connected with the death of Sir Charles can be said to have been entirely cleared up by the inquest	True	True	neutral
			you appreciate that we have been mourning over you as having broken your neck	True	True	neutral
			I do believe in such nonsense	True	True	neutral
			The Hall and the moor are very pleasant places when one is alone	True	True	neutral
			there is light in some other room except the kitchen	True	True	neutral
			"Watson here knows more about my methods than you do , but I fear that even he has quite grasped the significance of this sentence . """	True	True	neutral
			when he saw with his own eyes that it was really so , and that she might be taken away from him , it gave him such a shock that for a time he was responsible for what he said or did	True	True	neutral
			He had understood , he said , that I was becoming attached to her , but when he saw with his own eyes that it was really so , and that she might be taken away from him , it gave him such a shock that for a time he was responsible for what he said or did .	True	True	neutral
			He could hide his hound , but he could hush its voice , and hence came those cries which even in daylight were pleasant to hear .	True	True	neutral
			And yet the course of true love does run quite as smoothly as one would under the circumstances expect .	True	True	neutral
			this place contains some secret which we have not already fathomed	True	True	neutral
			we heard	True	True	neutral
			mortal eyes have seen	True	True	neutral
			I do feel as if I could give the man up	True	True	neutral
			He would do anything so mad	True	True	neutral
			"As it is , I have been able to get about as I could possibly have done had I been living in the Hall , and I remain an unknown factor in the business , ready to throw in all my weight at a critical moment . """	True	True	neutral
			one could have escaped our notice	True	True	neutral
Holmes insisted that I should leave you , and especially that you should go alone upon the moor	True	True	I therefore spent the day at my club and did not return to Baker Street until evening .	False	False	neutral
I did know that you found time for such things	True	True	It is asking much of a wealthy man to come down and bury himself in a place of this kind , but I need not tell you that it means a very great deal to the countryside .	False	False	neutral
Since we have been so unfortunate as to miss him and have tion of his errand , this accidental souvenir becomes of importance .	True	True	I stooped , panting , and pressed my pistol to the dreadful , shimmering head , but it was useless to press the trigger .	False	False	neutral
he went into the station	True	True	he learned the truth about the woman whom he had loved	False	True	neutral
I may know exactly where he is	True	True	"Stapleton would not let it go unless he had reason to think that Sir Henry would be there . """	False	False	neutral
we must reconcile ourselves to the fact that we have case at present , and that it is worth our while to run any risk in order to establish one	True	True	Holmes caught up the lamp and left no corner of the house unexplored	False	True	neutral
us get together	True	True	someone describe her as being a beauty	False	True	neutral
Even w we have clear case against this very wily man .	True	True	The baronet 's nerves were still quivering from that cry , which recalled the dark story of his family , and he was not in the mood for fresh adventures .	False	False	neutral
But there was sign within it of that desperate and defiant villain whom we expected to see .	True	True	Such an excursion could not be kept secret .	False	False	neutral
as a conscientious detective my first duty is not to arrest the whole household	True	True	""" No , I confess that I see no connection . """	False	False	neutral
I do like it , Dr. Watson	True	True	A lucky long shot of my revolver might have crippled him , but I had brought it only to defend myself if attacked and not to shoot an unarmed man who was running away .	False	False	neutral
if we were to drag this great dog to the light of day it would help us in putting a rope round the neck of its master	True	True	There is something tropical and exotic about her which forms a singular contrast to her cool and unemotional brother .	False	False	neutral
In half an hour we wo be able to see our hands in front of us	True	True	he took the blow bravely when he learned the truth about the woman whom he had loved	False	True	neutral
I had sworn to go about alone	True	True	I have no reason to be ashamed of it .	False	False	neutral
you told it to us	True	True	"I speak now not as a medical man but as a trustee and executor of Sir Charles 's will . """	False	False	neutral
we have heard	True	True	you know me better	False	True	neutral
I hurt man or woman in my life that I know of .	True	True	Nothing stirred over the vast expanse save a pair of ravens , which croaked loudly from a tor behind us .	False	False	neutral
it was my secret	True	True	""" I never went . """	False	False	neutral
"` ` I do believe in such nonsense . """	True	True	I have not heard him laugh often , and it has always boded ill to somebody .	False	False	neutral
the testimony of the postmaster shows that the test was worthless and that we have proof one way or the other	True	True	""" No , I must go ."	False	False	neutral
I have come here with object except to help him	True	True	""" Well , I could not be sure of that , but I dare say my fare knew all about it ."	False	False	neutral
Evil indeed is the man who has one woman to mourn him .	True	True	I had been upon the moor	False	True	neutral
You are aware that I am a very sound sleeper , and since I have been on guard in this house my slumbers have been lighter than ever .	True	True	Some people without possessing genius have a remarkable power of stimulating it .	False	False	neutral
` The circumstances connected with the death of Sir Charles can be said to have been entirely cleared up by the inquest	True	True	""" Oh Holmes , I shall never forgive myself for having left him to his fate . """	False	False	neutral
"We have gone out without keeping a sharp watch , and no one could have escaped our notice . """	True	True	""" We dare not take the chance of his being overtaken before he can reach us ."	False	False	neutral
his strange presence and his commanding attitude had given to me	True	True	""" I could not call you in , Mr. Holmes , without disclosing these facts to the world , and I have already given my reasons for not wishing to do so ."	False	False	neutral
"Speak out , man , and do stand staring ! """	True	True	I mention this small episode because it assumes some importance in view of the tragedy which followed	False	True	neutral
it is all empty superstition	True	True	his concealment goes	False	True	neutral
` ` I was sure whether I had left it here or in the Shipping Office .	True	True	"No , my dear fellow ; we must reconcile ourselves to the fact that we have no case at present , and that it is worth our while to run any risk in order to establish one . """	False	False	neutral
she is	True	True	The light shone steadily as if he were standing motionless .	False	False	neutral
I have doubt that you would have had a more lively evening	True	True	"But now you have heard it , and you will see that if there was a plot it was not against you . """	False	False	neutral
we came down	True	True	""" No , my dear fellow , it is at the hour of action that I turn to you for aid ."	False	False	neutral
I followed the footsteps down the yew alley , I saw the spot at the moor gate where he seemed to have waited , I remarked the change in the shape of the prints after that point , I ted that there were other footsteps save those of Barrymore on the soft gravel , and finally I carefully examined the body , which had t been touched until my arrival .	True	True	It seemed hopeless to pursue the inquiry any farther	False	True	neutral
"` ` There is alternative , I assure you . """	True	True	""" My dear Watson , clumsy as I have been , you surely do not seriously imagine that I neglected to get the number ?"	False	False	neutral
I as I rose from this long and inconclusive interview , ` ` you are taking a very great responsibility and putting yourself in a very false position by making an absolutely clean breast of all that you know	True	True	""" I was doing no harm , sir ."	False	False	neutral
she is	True	True	As it was I told him that my feelings towards his sister were such as I was not ashamed of , and that I hoped that she might honour me by becoming my wife .	False	False	neutral
"I did know that you found time for such things . """	True	True	"There 's no safety for anyone until he is under lock and key . """	False	False	neutral
the tone of his greeting was altogether a cordial one	True	True	I do not trouble you with my theories , for you asked me to furnish you only with facts .	False	False	neutral
But I have done my duty w and I will say more .	True	True	he himself declared to be critical	False	True	neutral
` ` Well , sir , I thought no more of the matter , and would have done had it not been for my wife .	True	True	at least enough has been done to dispose of those rumours to which local superstition has given rise	False	True	neutral
that is smart	True	True	I am	False	True	neutral
I have doubt that my friend 's explanation will cover the facts	True	True	this is important	False	True	neutral
There could be doubt about the beetling forehead , the sunken animal eyes .	True	True	The naturalist 's angry gestures showed that the lady was included in his displeasure .	False	False	neutral
he has money enough to keep up the property	True	True	Between and around these scattered points extends the desolate , lifeless moor .	False	False	neutral
Sir Henry 's falling in love could do harm to anyone except Sir Henry	True	True	"I do not suppose I should have done so had I not known this legend . """	False	False	neutral
` ` Well , it can be far if Barrymore had to carry out the food to it .	True	True	I have now met all the neighbours	False	True	neutral
I do you appreciate that we have been mourning over you as having broken your neck	True	True	It seemed hopeless to pursue the inquiry any farther , but it was clear that in spite of Holmes 's ruse we had no proof that Barrymore had not been in London all the time .	False	False	neutral
one gave them a thought	True	True	the poor devil of a convict ran and screamed , even as our friend did , and as we ourselves might have done , when he saw such a creature bounding through the darkness of the moor upon his track	False	True	neutral
he had been her brother	True	True	our friend did	False	True	neutral
I have disappointed you as an agentthat you do regret the confidence which you showed in me when you sent me down	True	True	you meant no more than this when you first spoke to me	False	True	neutral
I had read all the letter	True	True	""" No , no , I did not mean my husband ."	False	False	neutral
It is indorsed ` Mr. and Mrs. Vandeleur , ' but you will have difficulty in recognizing him , and her also , if you kw her by sight .	True	True	"I ' ve not heard of him since I left out food for him last , and that was three days ago . """	False	True	neutral
there came other sound save the chiming clock and the rustle of the ivy on the wall	True	True	since I have been on guard in this house my slumbers have been lighter than ever	False	True	neutral
I give you my word , sir , that it is my secret , and that I can tell it .	True	True	When I thought of the heavy rains and looked at the gaping roof I understood how strong and immutable must be the purpose which had kept him in that inhospitable abode .	False	False	neutral
the poor devil of a convict ran and screamed	True	True	""" I do not believe in such nonsense . """	False	False	neutral
I need help of some kind	True	True	"You have nothing else to report to us before we go into this matter ? """	False	False	neutral
there is one whose initials are those	True	True	There was no light save in the dining room , but Holmes caught up the lamp and left no corner of the house unexplored .	False	True	neutral
I felt also in my heart that he was right in what he said and that it was really best for our purpose that I should have known that he was upon the moor .	True	True	I can not guess	False	True	neutral
you would have had a more lively evening	True	True	""" There was no possible indication that we intended to go to this hotel . """	False	False	neutral
I do know anything definite	True	True	""" And now tell me the result of your visit to Mrs. Laura Lyonsit was not difficult for me to guess that it was to see her that you had gone , for I am already aware that she is the one person in Coombe Tracey who might be of service to us in the matter ."	False	False	neutral
there are few people living within driving distance of this whom you do know	True	True	that was three days ago	False	True	neutral
"` ` I did know who you were , but I was determined to find out . """	True	True	Your mission today has justified itself	False	True	neutral
you heard how earnestly Holmes insisted that I should leave you , and especially that you should go alone upon the moor	True	True	Barrymore it might possibly have been	False	True	neutral
I was sure whether I had left it here or in the Shipping Office	True	True	we determined to try again	False	True	neutral
I have doubt	True	True	hardly a day has passed	False	True	neutral
I left out food for him last	True	True	Again and again I cross questioned her	False	True	neutral
I remarked the change in the shape of the prints after that point , I ted that there were other footsteps save those of Barrymore on the soft gravel	True	True	But not one word shall they have from me , and I bind you to secrecy also , Dr. Watson .	False	False	neutral
I could doubt that this was the Miss Stapleton of whom I had been told , since ladies of any sort must be few upon the moor , and I remembered that I had heard someone describe her as being a beauty .	True	True	about the authenticity , for the name and the date , 1647 , are on the back of the canvas	False	True	neutral
I should have known that he was upon the moor	True	True	"You did not know , Dr. Mortimer , that you were followed this morning from my house ? """	False	False	neutral
we could both be absent at a moment which he himself declared to be critical	True	True	"Something intervened to prevent my going . """	False	False	neutral
he could have followed us	True	True	Sir Henry lay insensible where he had fallen .	False	False	neutral
A fortnight has passed since his flight , during which he has been seen and hing has been heard of him .	True	True	you may take that to be my final answer	False	True	neutral
He said that he was a detective , and he offered me two guineas if I would do exactly what he wanted all day and ask questions .	True	True	"I would not lose that stick for the world . """	False	False	neutral
Not one word of truth has he told me .	True	True	"You will see how impossible it is for me to go to Dartmoor . """	False	False	neutral
"The other is my wife , and I can answer for it that the sound could have come from her . """	True	True	"I am justly reproved for what I feel was an unjustifiable intrusion , and I promise you that I will not mention the matter again . """	False	False	neutral
It was as if the Barrymores had taken us into their confidence	True	True	I should not leave you	False	True	neutral
"I have had such a day since I had Sir John Morland for trespass because he shot in his own warren . """	True	True	Congratulate me , my dear Holmes , and tell me that I have not disappointed you as an agentthat you do not regret the confidence which you showed in me when you sent me down .	False	False	neutral
hardly a day has passed that he has called at the Hall to see how we were getting on	True	True	it was only today for the first time that I saw a chance of having a few words with her alone	False	True	neutral
I have already given my reasons for wishing to do so	True	True	All the good work which has been done by Sir Charles will crash to the ground if there is no tenant of the Hall .	False	False	neutral
He had said as much before	True	True	Look at Mr. Stapleton 's house , for example , with no one but himself to defend it .	False	False	neutral
"` ` No , I can say that . """	True	True	We heard it	False	True	neutral
"` ` Halloa , Beryl ! "" said he , and it seemed to me that the tone of his greeting was altogether a cordial one ."	True	True	And yet it can not be denied that the prosperity of the whole poor , bleak countryside depends upon his presence .	False	False	neutral
you should go alone upon the moor	True	True	I feel was an unjustifiable intrusion	False	True	neutral
he is not a crazy man	True	True	it seems to me we ' ve got a bit off the trail so far as that note is concerned	False	True	neutral
he has done	True	True	""" Sir Henry 's falling in love could do no harm to anyone except Sir Henry ."	False	False	neutral
These infernal people seem to think that there are rights of property , and that they can swarm where they like with their papers and their bottles .	True	True	Then he gave a deep groan and with an impatient gesture he put out the light .	False	False	neutral
It was evident that the fiery temper of the Baskervilles was extinct in this their last representative .	True	True	In that impassive colourless man , with his straw hat and his butterfly-net , I seemed to see something terriblea creature of infinite patience and craft , with a smiling face and a murderous heart .	False	False	neutral
there is tenant of the Hall	True	True	they warn you of danger	False	True	neutral
you could help yourself	True	True	he ran at me this morning	False	True	neutral
My eyes have been trained to examine faces and their trimmings .	True	True	Yet may we shelter ourselves in the infinite goodness of Providence , which would not forever punish the innocent beyond that third or fourth generation which is threatened in Holy Writ .	False	False	neutral
` ` If my friend would undertake it there is man who is better worth having at your side when you are in a tight place .	True	True	The noise could not have been far away and was certainly in the house .	False	False	neutral
"` ` It 's wonder my uncle felt as if trouble were coming on him in such a place as this , """	True	True	you said	False	True	neutral
"` ` There was certainly boot in it then . """	True	True	""" I never saw a Devonshire man who did not swear by his county , "" I remarked ."	False	False	neutral
this persecution does arise from him	True	True	Possibly I had taken no step since I had been upon the moor which had not been observed and reported .	False	False	neutral
"If you will come down to Baskerville Hall and see me through I 'll forget it . """	True	True	""" No ; I told my wife what to answer and she went down to write it . """	False	False	neutral
he has quite grasped the significance of this sentence	True	True	""" No doubt , but this was no sheep-dog . """	False	False	neutral
There is reason whatever to suspect foul play , or to imagine that death could be from some but natural causes	True	True	"I will not tell . """	False	False	neutral
Save from what we heard , we can even swear to the existence of the latter	True	True	I was becoming attached to her	False	True	neutral
he was a most wild , profane , and godless man	True	True	Holmes himself had said that no more complex case had come to him in all the long series of his sensational investigations .	False	False	neutral
they can ride roughshod over the rights of the commoners , confound them	True	True	""" I did not think you would have taken advantage of it , Sir Henryindeed I did not . """	False	False	neutral
our family has suffered so grievously	True	True	he had set an agentthe boy , perhapsupon my track	False	True	neutral
I tell you straight , sir , that I do like it	True	True	No , no , we will preserve them upon our list of suspects .	False	False	neutral
its tenant should be within it	True	True	the baronet is a man to whom the most direct way is always the most natural	False	True	neutral
This matter cuts very deep , and though I have finally made up my mind whether it is a benevolent or a malevolent agency which is in touch with us , I am conscious always of power and design .	True	True	We heard it , but we could not prove that it was running upon this man 's trail .	False	False	neutral
If he had been her brother I should have known better how to answer him .	True	True	""" We heard nothing of the kind , "" said I ."	False	False	neutral
` ` I owe him hing , and his friends are mine .	True	True	""" Know then that in the time of the Great Rebellion ( the history of which by the learned Lord Clarendon I most earnestly commend to your attention ) this Manor of Baskerville was held by Hugo of that name , nor can it be gainsaid that he was a most wild , profane , and godless man ."	False	False	neutral
To rake this up could help our poor master	True	True	What all this meant I could not imagine , but I was deeply ashamed to have witnessed so intimate a scene without my friend 's knowledge .	False	False	neutral
I have finally made up my mind whether it is a benevolent or a malevolent agency which is in touch with us	True	True	He said that there were no traces upon the ground round the body .	False	False	neutral
Mr. James Desmond , who is the next heir , is an elderly gentleman of a very amiable disposition , so that this persecution does arise from him	True	True	he could do no harm	False	True	neutral
the people who are so interested in our friend have settled down in his own hotel	True	True	The incidents of the next few days are indelibly graven upon my recollection , and I can tell them without reference to the notes made at the time .	False	False	neutral
Only a few weeks ago she was cleaning out Sir Charles 's studyit had been touched since his death-	True	True	my fare knew all about it	False	True	neutral
we had trouble of some kind	True	True	""" And you said nothing ? """	False	False	neutral
Again , you will observe that the words are gummed on in an accurate line , but that some are much higher than others .	True	True	I have no doubt , for example , that the Fernworthy people will burn me in effigy tonight .	False	False	neutral
you to do it	True	True	There was no light save in the dining-room , but Holmes caught up the lamp and left no corner of the house unexplored .	False	False	neutral
All the good work which has been done by Sir Charles will crash to the ground if there is tenant of the Hall .	True	True	"I said it in London , Watson , and I say it again now , that never yet have we helped to hunt down a more dangerous man than he who is lying yonder ""he swept his long arm towards the huge mottled expanse of green-splotched bog which stretched away until it merged into the russet slopes of the moor ."	False	False	neutral
one word of truth has he told me	True	True	you do not regret the confidence which you showed in me when you sent me down	False	True	neutral
there is one whose initials are those	True	True	"We have never gone out without keeping a sharp watch , and no one could have escaped our notice . """	False	False	neutral
the prosperity of the whole poor , bleak countryside depends upon his presence	True	True	I fancy old Frankland	False	True	neutral
I do like it	True	True	The story of the Stapletons could no longer be withheld from him , but he took the blow bravely when he learned the truth about the woman whom he had loved .	False	False	neutral
He came out	True	True	""" Very good ; and I will ask you also to do it blindly , without always asking the reason . """	False	False	neutral
"I do like it , Dr. WatsonI tell you straight , sir , that I do like it . """	True	True	I explained everything to him : how I had found it impossible to remain behind , how I had followed him , and how I had witnessed all that had occurred .	False	False	neutral
You did know , Dr. Mortimer , that you were followed this morning from my house	True	True	Over the wide expanse there was no sound and no movement .	False	False	neutral
I could for the instant realize that that moan had been the passing of his soul	True	True	there is no man upon earth who can prevent me from going to the home of my own people	False	True	neutral
he lived all alone in such a house as this	True	True	""" Well , it can not be far if Barrymore had to carry out the food to it ."	False	False	neutral
He had seen this lonely man upon the tor and could feel the thrill which his strange presence and his commanding attitude had given to me .	True	True	""" I am afraid that I can not answer that question . """	False	False	neutral
There was trace , however , of anything of the kind , r could I discover any sign which might indicate the character or intentions of the man who lived in this singular place , save that he must be of Spartan habits and cared little for the comforts of life .	True	True	Every day we hoped that he was gone , but as long as he was there we could not desert him .	False	False	neutral
leaves material footmarks and fills the air with its howling	True	True	Yet he had taken the obvious risk of discovery in declaring that it was not so .	False	False	neutral
It may be that you are yourself luminous	True	True	"I trust that Sir Henry is none the worse for his journey ? """	False	False	neutral
I should leave you	True	True	I have been	False	True	neutral
one in particular has lived there since	True	True	Dr. Mortimer refused at first to believe that it was indeed his friend and patient who lay before him	False	True	neutral
"I am sorry to intrude , but you heard how earnestly Holmes insisted that I should leave you , and especially that you should go alone upon the moor . """	True	True	standing over Hugo , and plucking at his throat	False	True	neutral
It was unlikely that she would dare to say that she had been to Baskerville Hall if she really had been , for a trap would be necessary to take her there , and could have returned to Coombe Tracey until the early hours of the morning .	True	True	""" Well , sir , I thought no more of the matter , and never would have done had it not been for my wife ."	False	False	neutral
in spite of Holmes 's ruse we had no proof that Barrymore had been in London all the time	True	True	""" I did not say that I had read all the letter . """	False	False	neutral
you have had some report within the last few days	True	True	""" I will not bias your mind by suggesting theories or suspicions , Watson , "" said he ; "" I wish you simply to report facts in the fullest possible manner to me , and you can leave me to do the theorizing . """	False	False	neutral
our friend has large ideas and means to spare pains or expense to restore the grandeur of his family	True	True	""" That , unfortunately , is what I can not tell you ."	False	False	neutral
we have proof one way or the other	True	True	you first spoke to me	False	True	neutral
He may find his way in , but out	True	True	And the man , as the story goes , was so crazed with fear that he could scarce speak , but at last he said that he had indeed seen the unhappy maiden , with the hounds upon her track .	False	False	neutral
it does seem a very cheerful place	True	True	I gave it into Mrs. Barrymore 's hands , and she promised to deliver it at once	False	True	neutral
L. L. is	True	True	"I could not make it out when first I saw the light flashing upon the lens . """	False	False	neutral
it means a very great deal to the countryside	True	True	With all the goodwill in the world he may be unable to help you .	False	False	neutral
one saw it by day	True	True	he is not a crazy man	False	True	neutral
I had the good fortune to help you	True	True	you should do it	False	True	neutral
It was a brutal countenance , but it was prim , hard , and stern , with a firm set , thin lipped mouth , and a coldly intolerant eye .	True	True	"I can not tell it . """	False	False	neutral
I did think you would have taken advantage of it	True	True	Creep forward quietly and see what they are doing	False	True	neutral
I will speak about it just now	True	True	he has this down on	False	True	neutral
I may know exactly where he is	True	True	Holmes was sitting with his back to me , and I had given him no sign of my occupation .	False	False	neutral
we intended to go to this hotel	True	True	He 's been out three days now , and the warders watch every road and every station , but they ' ve had no sight of him yet .	False	True	neutral
you should go alone upon the moor	True	True	He referred to her again and again on our walk home	False	True	neutral
he would wish me to go with him	True	True	He took particular care that Sir Henry did not make love to her , as you have yourself observed .	False	False	neutral
We 'll teach these magnates that they can ride roughshod over the rights of the commoners , confound them !	True	True	Setting aside the whole grim story of Sir Charles 's death , we had a line of inexplicable incidents all within the limits of two days , which included the receipt of the printed letter , the black-bearded spy in the hansom , the loss of the new brown boot , the loss of the old black boot , and now the return of the new brown boot .	False	False	neutral
He can leave town at present	True	True	"It means no good to anyone of the name of Baskerville , and very glad I shall be to be quit of it all on the day that Sir Henry 's new servants are ready to take over the Hall . """	False	False	neutral
I found myself weary and yet wakeful , tossing restlessly from side to side , seeking for the sleep which would come .	True	True	Since we have been so unfortunate as to miss him and have no notion of his errand , this accidental souvenir becomes of importance .	False	False	neutral
fortune had thrown in my way	True	True	""" I can not explain . """	False	False	neutral
he shot in his own warren	True	True	all this meant I could not imagine	False	True	neutral
"` ` No one could find his way into the Grimpen Mire tonight . """	True	True	no one could have escaped our notice	False	True	neutral
I say	True	True	it was really so	False	True	neutral
my friend here had proposed coming round to you this morning	True	True	On its jagged face was spread-eagled some dark , irregular object .	False	False	neutral
my friend 's explanation will cover the facts	True	True	I mean to teach them in these parts that law is law , and that there is a man here who does not fear to invoke it .	False	False	neutral
we shall again be easy in our minds at Baskerville Hall	True	True	we now have to decide	False	True	neutral
You can think the wonderful secrets which it contains .	True	True	""" I have not come to any conclusion . """	False	False	neutral
one could have escaped our notice	True	True	They are really islands cut off on all sides by the impassable mire , which has crawled round them in the course of years .	False	False	neutral
we have actually had the triumph of bringing him back as our own prisoner	True	True	a love affair were to be added to our other difficulties	False	True	neutral
"` ` But that is the very thing which you have so often cautioned me to do . """	True	True	it was very late	False	True	neutral
this place contains some secret which we have not already fathomed	True	True	""" No , no , sir , it is nothingnothing at all ! "" the butler broke in ; "" I assure you , sir"""	False	False	neutral
He can object to my worldly position	True	True	I lost my temper too	False	True	neutral
it is difficult to find out a few particulars about the man 's age and professional career	True	True	You see , if I am to be squire down there I must dress the part , and it may be that I have got a little careless in my ways out West .	False	False	neutral
There is reason whatever to suspect foul play , or to imagine that death could be from some but natural causes .	True	True	"The farmers about here do not like it , sir , and that 's a fact . """	False	False	neutral
she would have me believe	True	True	we had left him behind us	False	True	neutral
he has called at the Hall to see how we were getting on	True	True	him not unlike some huge moth himself	False	True	neutral
I could quite understand the object of your questions this morning	True	True	But there is nothing to eat unless he were to catch and slaughter one of the moor sheep .	False	False	neutral
it go unless he had reason to think that Sir Henry would be there	True	True	He 's in hiding , too	False	True	neutral
I can tell it	True	True	""" No marks could show on the grass . """	False	False	neutral
we do wait for formal introductions	True	True	But no slightest sign of them ever met our eyes .	False	False	neutral
This , in truth , his neighbours might have pardoned , seeing that saints have flourished in those parts , but there was in him a certain wanton and cruel humour which made his name a by word through the West .	True	True	From the first moment that he saw her he appeared to be strongly attracted by her	False	True	neutral
his friends are mine	True	True	""" Well , sir , I thought no good could come of it ."	False	False	neutral
she would have me believe	True	True	I hoped that she might honour me by becoming my wife	False	True	neutral
I can always give reasons for what I say or do	True	True	"If he were acting through a human agent we could get some evidence , but if we were to drag this great dog to the light of day it would not help us in putting a rope round the neck of its master . """	False	False	neutral
For God 's sake , sir , I beg of you to let the police know that he is still on the moor .	True	True	at least it is not difficult to find out a few particulars about the man 's age and professional career	False	True	neutral
one could for the moment tell whether it was that of a man or a woman	True	True	he was a detective	False	True	neutral
"` ` I can explain . """	True	True	Say nothing of the hound to Sir Henry .	False	False	neutral
you first spoke to me	True	True	There could not have been a greater contrast between brother and sister , for Stapleton was neutral tinted , with light hair and gray eyes , while she was darker than any brunette whom I have seen in Englandslim , elegant , and tall .	False	False	neutral
she had been to Baskerville Hall	True	True	the most direct way is always the most natural	False	True	neutral
we did get the number	True	True	"I waited quite a time , but there was no more of it , so I concluded that it was all a dream . """	False	False	neutral
it were for the late Sir Charles Baskerville and some other kind hearts	True	True	It never recovered from the blow , and much of my capital was irretrievably swallowed up .	False	False	neutral
You can think the wonderful secrets which it contains	True	True	No signs of violence were to be discovered upon Sir Charles 's person , and though the doctor 's evidence pointed to an almost incredible facial distortionso great that Dr. Mortimer refused at first to believe that it was indeed his friend and patient who lay before himit was explained that that is a symptom which is not unusual in cases of dyspnoea and death from cardiac exhaustion .	False	False	neutral
I did know about a projected divorce between herself and her husband	True	True	Prehistoric man lived thickly on the moor	False	True	neutral
I was justified in telling rather less than I knew , since practical good could result from it	True	True	Do not move , I beg you , Watson .	False	False	neutral
A spectral hound which leaves material footmarks and fills the air with its howling is surely to be thought of .	True	True	I can not answer	False	True	neutral
I have heard him laugh often	True	True	""" As to the latter part , I have no means of checking you , "" said I , "" but at least it is not difficult to find out a few particulars about the man 's age and professional career . """	False	False	neutral
My eyes have been trained to examine their trimmings	True	True	""" I trust that there is nothing of consequence which I have overlooked ? """	False	False	neutral
man could make a more handsome apology than he has done	True	True	"He is not a married man . """	False	False	neutral
many of the family have been unhappy in their deaths , which have been sudden , bloody , and mysterious	True	True	` ` I can not forget the look in his eyes when he ran at me this morning , but I must allow that no man could make a more handsome apology than he has done	False	True	neutral
You tire of the moor	True	True	""" I do not say now that he is not a crazy man , "" said Sir Henry ; "" I can not forget the look in his eyes when he ran at me this morning , but I must allow that no man could make a more handsome apology than he has done . """	False	False	neutral
we intended to go to this hotel	True	True	Whatever she may have deserved one could not allow her to go hopelessly to the bad .	False	False	neutral
we were to drag this great dog to the light of day	True	True	` ` I fancy old Frankland allows her a pittance	False	True	neutral
Again and again I cross questioned her , but I could get past that point .	True	True	""" And he made you swear to say nothing about your appointment with Sir Charles ? """	False	False	neutral
He said that there were traces upon the ground round the body .	True	True	It was not a pure bloodhound and it was not a pure mastiff ; but it appeared to be a combination of the twogaunt , savage , and as large as a small lioness .	False	False	neutral
Only a few weeks ago she was cleaning out Sir Charles 's studyit had been touched since his deathand she found the ashe s of a burned letter in the back of the grate .	True	True	` I can swear to one thing	False	True	neutral
You are fit for further adventures tonight .	True	True	""" No , sir ; I have made inquiry all over the hotel , but I can hear no word of it . """	False	False	neutral
I could get past that point	True	True	Sir Henry had to assure him that it was not so and pacify him by giving him a considerable part of his old wardrobe , the London outfit having now all arrived .	False	False	neutral
"` ` I had idea that so gigantic a sum was involved , """	True	True	Possibly I had taken no step since I had been upon the moor which had not been observed and reported .	False	False	neutral
` But I can forget them , Miss Stapleton	True	True	"Her dry lips could speak the ` ` No "" which I saw rather than heard"	False	True	neutral
I could call you in , Mr. Holmes , without disclosing these facts to the world	True	True	We were both swift runners and in fairly good training , but we soon found that we had no chance of overtaking him .	False	False	neutral
Surely you are going !	True	True	You are not fit for further adventures tonight .	False	False	neutral
I 'll get that cry out of my head	True	True	"If you will come down to Baskerville Hall and see me through I 'll never forget it . """	False	False	neutral
The farmers about here like it	True	True	Still , I could see no better course than to observe him from the hill , and to clear my conscience by confessing to him afterwards what I had done .	False	False	neutral
"` ` I do know how I could employ my time better . """	True	True	Sir Charles was dead before ever the brute overtook him	False	True	neutral
That means that while they are , as we have seen , very anxious to watch him , they are equally anxious that he should see them .	True	True	he saw with his own eyes that it was really so , and that she might be taken away from him	False	True	neutral
