sent_1	positive_1	subsequence_1	sent_2	positive_2	subsequence_2	label
My husband is as nervous over it as I am , but he is out at his work all day , while I get rest from it .	True	True	your new lodger remains in his rooms	False	True	neutral
I can see that you have some particular cause for uneasiness	True	True	we wait a little	False	True	neutral
Since he can communicate with her direct , he has recourse to the agony column of a paper .	True	True	you ' ve said enough to make it very clear that we shall want you at the Yard	False	True	neutral
I did foresee that we should find a woman , and no ordinary woman	True	True	you got on to it	False	True	neutral
Gennaro had yet returned when he came	True	True	""" Well , we 've lived there fifteen years and no such happenings ever came before ."	False	False	neutral
"Why , bless you , Mrs. Warren , if I were your lodger you often would see me for weeks on end . """	True	True	it not been a mistake	False	True	neutral
The words are written with a broad pointed , violet tinted pencil of a unusual pattern .	True	True	I ran him to ground in that big tenement house	False	True	neutral
It is an easy problem	True	True	When we have him by the heels we can see if New York can not help us to keep him .	False	False	neutral
` ` If what she says is corroborated , I do think she or her husband has much to fear .	True	True	Gennaro said nothing , but I , who knew him so well , could read in his face some emotion which I had never seen there before .	False	False	neutral
` If the lady who fainted on Brixton bus 'she does interest me .	True	True	My darling made use of the few clear days which our start had given us in arranging for a refuge for me in such a fashion that no possible danger could reach me .	False	False	neutral
possible danger could reach me	True	True	they would have done	False	True	neutral
I do understand that	True	True	he would do so	False	True	neutral
The mysterious one could understand English , even if he could print it .	True	True	""" He had one big brown bag with himnothing else . """	False	False	neutral
his taking the rooms	True	True	I ' ve taken up the matter	False	True	neutral
I did feel stronger for having you on my side	True	True	YOU got yourself mixed up in the matter	False	True	neutral
such happenings came before	True	True	That nightthe night that I read his terrorI put my arms round him and I implored him by his love for me and by all that he held dear to hold nothing from me , and to tell me why this huge man overshadowed him so .	False	False	neutral
I was in a case yet that I did not feel stronger for having you on my side	True	True	in New York this lady 's husband will receive a pretty general vote of thanks	False	True	neutral
they could fail to catch the eye	True	True	knew him so well	False	True	neutral
there is a guilty reason for it	True	True	""" There is nothing here , "" said he ."	False	False	neutral
we should find a woman , and no ordinary woman	True	True	The words are written with a broad-pointed , violet-tinted pencil of a not unusual pattern .	False	False	neutral
he had once gone out of the house	True	True				neutral
There seems other way , and fortunately we need concern ourselves with the one paper only .	True	True				neutral
he lived	True	True				neutral
he would cease talking of it and the way in which you brought light into the darkness	True	True				neutral
` ` Well , apart from this cigarette end , was it suggestive that the only time the lodger went out was immediately after his taking the rooms ?	True	True				neutral
` I am very clear yet who you are or what you are	True	True				neutral
she or her husband has much to fear	True	True				neutral
"` ` Well , Mrs. Lucca , "" said the prosaic Gregson , laying his hand upon the lady 's sleeve with as little sentiment as if she were a Notting Hill hooligan , ` ` I am very clear yet who you are or what you are ; but you ' ve said enough to make it very clear that we shall want you at the Yard . """	True	True				neutral
I was in his presence	True	True				neutral
has had letters or callers	True	True				neutral
the enemy , whoever they are , are themselves aware of the substitution of the female lodger for the male	True	True				neutral
I get rest from it	True	True				neutral
possible danger could reach me	True	True				neutral
We have proof that the person who came back was the person who went out	True	True				neutral
they are	True	True				neutral
New York can help us to keep him	True	True				neutral
I do know what your British point of view may be	True	True				neutral
I can make head or tail of	True	True				neutral
The man can come near the woman , or he will guide their enemies to her .	True	True				neutral
I did not feel stronger for having you on my side	True	True				neutral
My darling made use of the few clear days which our start had given us in arranging for a refuge for me in such a fashion that possible danger could reach me .	True	True				neutral
he came	True	True				neutral
"I suppose there could be two people in your rooms , Mrs. Warren ? """	True	True				neutral
you brought light into the darkness	True	True				neutral
you have some particular cause for uneasiness	True	True				neutral
I , whose time is of some value , should interfere in the matter	True	True				neutral
I was in a case yet that I did not feel stronger for having you on my side	True	True				neutral
Gennaro had yet returned when he came .	True	True				neutral
I do think she or her husband has much to fear	True	True				neutral
Gennaro said nothing , but I , who knew him so well , could read in his face some emotion which I had seen there before .	True	True				neutral
We have excuse for an intrusion upon his privacy until we have some reason to think that there is a guilty reason for it .	True	True				neutral
This much we can say : that it is ordinary love escapade .	True	True				neutral
"What they would have done had it been a mistake , we can only conjecture . """	True	True				neutral
` ` I 'll do you this justice , Mr. Holmes , that I was in a case yet that I did not feel stronger for having you on my side .	True	True				neutral
He told me after he had taken the rooms that he would do so and asked me to bar the door .	True	True				neutral
` ` Well , we ' ve lived there fifteen years and such happenings came before .	True	True				neutral
The oaths and secrets of this brotherhood were frightful , but once within its rule escape was possible .	True	True				neutral
if he chooses to lie concealed it is direct business of yours	True	True				neutral
` ` Well , we do seem to have much material to help us .	True	True				neutral
We have proof that the person who came back was the person who went out .	True	True				neutral
` ` I do see how that is to be managed , unless you break in the door .	True	True				neutral
your new lodger remains in his rooms and you can see him	True	True				neutral
you know these things	True	True				neutral
To hear his quick step moving here and moving there from early morning to late at night , and yet to catch so much as a glimpse of himit 's more than I can stand .	True	True				neutral
she does interest me	True	True				neutral
he is a troublesome lodger	True	True				neutral
You do object to tobacco , I take it ?	True	True				neutral
"There 's three folk come out since he went in , but I 'll swear he was one of them . """	True	True				neutral
he was to be left entirely to himself and , upon some excuse , to be disturbed	True	True				neutral
would safeguard his life for the future	True	True				neutral
me to bar the door	True	True				neutral
You do object to tobacco	True	True				neutral
Mr. Gregson and I ran him to ground in that big tenement house , and there 's only one door , so he can slip us .	True	True				neutral
I were your lodger	True	True				neutral
he had gone ten paces down the road when two men came up behind him , threw a coat over his head , and bundled him into a cab that was beside the curb	True	True				neutral
He pays you well , and if he chooses to lie concealed it is direct business of yours .	True	True				neutral
"What I did t foresee is that we should find a woman , and ordinary woman , Watson . """	True	True				neutral
us to keep him	True	True				neutral
` ` Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness , do I understand why I , whose time is of some value , should interfere in the matter .	True	True				neutral
your British point of view may be	True	True				neutral
"` ` I can imagine . """	True	True				neutral
our start had given us in arranging for a refuge for me in such a fashion that possible danger could reach me	True	True				neutral
I wo lose sight of it	True	True				neutral
I do see how that is to be managed	True	True				neutral
you are	True	True				neutral
Yet I was aware that Gennaro was more happy than I was in his presence .	True	True				neutral
` ` Education ends , Watson .	True	True				neutral
"But what I can make head or tail of , Mr. Holmes , is how on earth YOU got yourself mixed up in the matter . """	True	True				neutral
"We can hear that quick step of his pacing up and down , up and down , night , morning , and noon ; but except on that first night he had once gone out of the house . """	True	True				neutral
I can imagine	True	True				neutral
He gave name	True	True				neutral
